"","human","mouse"
"2005",3945,16832
"2006",23493,15214
"2007",22891,216049
"2008",283518,328424
"2009",5170,18607
"2010",29068,235132
"2011",340024,74338
"2012",5365,140571
"2015",80274,64706
"2016",9397,18108
"2017",1021,12571
"2018",85439,108800
"2019",10226,66905
"2020",80777,66427
"2021",378884,105193
"2022",9060,23972
"2023",2560,14400
"2024",2565,14405
"2025",10206,66597
"2026",645432,76920
"2027",10892,240354
"2028",5450,18985
"2029",60592,56367
"2030",64968,121022
"2031",80896,74091
"2032",5226,110208
"2033",6523,20537
"2034",8796,64929
"2035",55020,239570
"2036",10253,24064
"2037",79009,94213
"2038",139324,245596
"2039",57697,104806
"2041",150962,74467
"2042",874,109857
"2043",84128,73674
"2044",29780,170736
"2045",414149,78245
"2046",23753,64136
"2049",55576,192188
"2050",6545,224022
"2051",26150,67747
"2052",2730,14630
"2053",84734,230766
"2054",4296,26403
"2055",1733,13370
"2056",390063,258819
"2059",84620,240119
"2060",51046,20451
"2061",926,12526
"2062",64795,68477
"2063",6748,20832
"2064",51247,67869
"2065",10725,54446
"2066",5077,18505
"2068",5306,18738
"2069",23671,56363
"2071",10225,84544
"2072",3758,56379
"2073",27010,29807
"2074",154214,268291
"2075",221061,269233
"2076",25970,20399
"2077",219431,329460
"2078",199857,66789
"2079",401541,66336
"2080",55756,210925
"2081",246243,19819
"2082",488,11938
"2083",56915,27998
"2084",28960,69305
"2085",7905,13476
"2086",1290,12832
"2087",55322,77877
"2088",5585,320795
"2089",169792,226075
"2090",22943,13380
"2091",2107,225363
"2100",56062,237010
"2101",4221,17283
"2102",124220,638345
"2103",255725,259063
"2106",57156,217733
"2107",23562,56173
"2108",2731,104174
"2109",999,12550
"2110",5189,71382
"2111",9517,20773
"2112",81559,94091
"2113",23179,19731
"2114",90102,208177
"2117",132989,74218
"2118",10160,223254
"2119",56624,54447
"2120",26253,56619
"2121",51435,219151
"2122",5427,18974
"2123",10557,227522
"2124",51586,94112
"2125",64924,69048
"2126",65268,75607
"2127",1908,13616
"2128",8087,14359
"2129",23648,72475
"2130",23600,17117
"2131",10625,117198
"2132",2155,14068
"2133",378,11843
"2134",50808,56248
"2135",23368,21981
"2136",64083,66629
"2137",10060,20928
"2138",140809,76650
"2139",8521,14531
"2140",10134,27061
"2141",8853,211914
"2142",57484,330812
"2143",553115,67898
"2144",6184,103963
"2145",51559,103466
"2147",3189,432467
"2148",50937,57810
"2149",148979,230587
"2150",51175,71924
"2151",148268,22698
"2152",211,11655
"2153",9859,545389
"2154",9342,67474
"2155",9074,54419
"2156",10089,16530
"2157",192668,12879
"2158",9856,210108
"2159",64946,26886
"2160",51308,225362
"2161",26512,18130
"2162",55246,67179
"2163",2137,54616
"2164",1958,13653
"2165",55035,70930
"2166",25809,319953
"2167",254170,70611
"2168",51454,70676
"2169",1734,13371
"2170",3603,16170
"2171",5295,18708
"2172",8607,56505
"2173",10484,20334
"2174",79902,445007
"2175",6143,19921
"2176",64332,80859
"2177",5407,18946
"2178",3786,110862
"2179",29841,195733
"2180",10800,58861
"2181",22873,66573
"2182",54106,81897
"2183",142940,72133
"2184",10594,192159
"2185",169841,67911
"2186",285331,320234
"2187",118932,52024
"2188",8513,67717
"2189",84075,623046
"2190",5368,18155
"2191",1660,13211
"2192",126969,213603
"2193",57491,11624
"2194",50650,71704
"2195",1121,12662
"2196",390064,259075
"2197",22941,210274
"2198",221037,108829
"2199",285148,67732
"2200",5393,50911
"2201",23214,74204
"2202",1303,12816
"2203",259230,208449
"2204",8850,18519
"2208",85865,207704
"2209",114,11514
"2210",27040,16797
"2211",463,11906
"2212",3192,51810
"2213",3400,15904
"2214",131368,239852
"2215",291,11739
"2216",132789,67980
"2217",8321,14362
"2218",26576,56504
"2219",8858,66901
"2220",51668,72938
"2221",348932,22598
"2222",57595,245469
"2223",7923,14979
"2224",79626,69769
"2225",2180,14081
"2226",123720,434204
"2227",9378,18189
"2228",8034,73132
"2229",6011,24013
"2230",23228,224860
"2231",8462,194655
"2232",54456,83456
"2233",26060,72993
"2234",57559,76630
"2235",23759,66053
"2236",11336,211446
"2237",9736,17847
"2238",151651,211482
"2239",6638,20646
"2240",7552,245595
"2241",1347,12866
"2242",53339,83962
"2243",2043,13838
"2244",776,12289
"2245",55007,73225
"2246",5519,73699
"2247",286133,71145
"2248",9128,70052
"2249",5351,18822
"2250",995,12532
"2251",331,11798
"2252",10082,23888
"2256",55795,234069
"2259",221178,219140
"2260",5618,19116
"2261",118442,436090
"2262",6494,20469
"2263",63948,56296
"2264",135932,109218
"2265",117854,94088
"2266",10501,20359
"2267",90121,69499
"2268",51053,57441
"2269",200159,69428
"2270",3839,16648
"2271",80975,80893
"2272",84256,224613
"2273",55140,74195
"2274",5298,107650
"2277",5411,18949
"2278",6392,66925
"2279",4054,16998
"2280",10616,24105
"2281",10000,23797
"2282",1047,12745
"2283",51097,109232
"2284",57494,108653
"2285",5783,19249
"2286",1910,13618
"2287",6664,20666
"2288",89882,66745
"2289",9369,18191
"2290",7539,22696
"2291",64776,68721
"2292",25977,67602
"2293",64781,223753
"2294",10657,20218
"2295",25814,54138
"2296",9400,170472
"2297",9088,268930
"2298",55821,94041
"2300",7913,110052
"2301",11108,72843
"2302",340719,332397
"2303",59,11475
"2304",27333,73124
"2305",3458,15978
"2306",80339,116939
"2307",260429,353130
"2308",340168,434423
"2309",23170,223723
"2310",6310,20238
"2311",22841,74998
"2312",6493,20465
"2313",201725,75939
"2314",3753,16509
"2315",26050,75409
"2319",2230,14148
"2320",138639,218232
"2321",27127,140557
"2322",3717,16452
"2323",53947,239559
"2324",254065,382236
"2325",23327,83814
"2326",7879,19349
"2327",51699,56433
"2328",122525,217648
"2329",729330,18256
"2330",55799,12294
"2331",85378,328580
"2332",7867,102626
"2333",5304,18716
"2334",4878,230899
"2335",51409,69536
"2336",123722,244091
"2337",9573,14562
"2338",29927,53421
"2339",157570,71988
"2340",6535,102857
"2341",11100,232989
"2342",9889,223773
"2343",5602,26414
"2344",55561,240505
"2345",9071,58187
"2346",7477,22422
"2347",5408,18947
"2348",1495,12385
"2349",7965,231872
"2350",29115,57230
"2351",4713,66916
"2352",9562,17330
"2353",139322,68117
"2354",84692,69339
"2355",83886,213171
"2356",84138,66432
"2357",2181,74205
"2358",7259,22110
"2360",8396,108083
"2361",129642,67216
"2362",9963,20522
"2363",163882,226744
"2364",124997,192652
"2365",23158,71310
"2366",9057,330836
"2367",55032,74102
"2370",6531,13162
"2371",55619,210293
"2372",23633,16650
"2376",56890,17245
"2377",55620,106766
"2378",83697,240215
"2379",9411,214137
"2380",6004,19734
"2381",4688,17970
"2382",55256,104923
"2384",116,11516
"2385",4818,72310
"2386",11095,30806
"2387",60481,68801
"2388",8467,93762
"2389",391189,258373
"2390",81037,218335
"2391",3479,16000
"2392",6045,19821
"2397",1638,13190
"2398",6868,11491
"2399",1318,20530
"2400",83478,231532
"2401",5698,16912
"2402",653121,73680
"2403",4692,17984
"2405",4064,17079
"2407",3316,69253
"2408",10016,18570
"2409",23209,170790
"2410",3973,16867
"2411",308,11747
"2412",54552,237107
"2413",55108,100383
"2414",120224,235135
"2415",4887,18167
"2416",51005,245847
"2417",80124,70675
"2418",79034,231868
"2419",55301,99035
"2420",51081,50529
"2421",94137,271209
"2426",150379,75772
"2427",23037,68070
"2428",220202,53404
"2429",10755,67903
"2430",84870,72780
"2431",93978,56620
"2432",7174,22019
"2433",146760,237847
"2434",10171,59028
"2435",23119,58180
"2436",29785,74134
"2437",2957,83602
"2438",441161,67968
"2439",2185,19229
"2440",118987,107368
"2441",201626,211948
"2442",5713,17463
"2443",28987,67619
"2444",57379,11628
"2445",2159,14058
"2446",2987,14923
"2447",10942,57256
"2448",80267,66967
"2449",7268,72354
"2450",7517,74335
"2451",3606,16173
"2452",3053,15160
"2453",90865,77125
"2454",79669,212998
"2455",23303,16554
"2464",7284,233870
"2465",4153,17195
"2466",56987,70508
"2467",27340,70683
"2468",9729,212448
"2469",3038,15118
"2470",496,11945
"2471",930,12478
"2473",429,17172
"2476",55081,73916
"2477",54957,234723
"2478",51780,277250
"2479",6453,16443
"2483",3843,70572
"2484",2549,14388
"2485",6645,20650
"2486",26054,215351
"2487",8412,29815
"2488",25793,69754
"2489",2315,77836
"2490",644890,104362
"2491",64062,74213
"2492",5879,19353
"2493",55002,234076
"2494",128611,100043757
"2495",140801,238217
"2498",3916,16783
"2499",9715,76156
"2500",157574,50759
"2501",142686,142687
"2502",5691,26446
"2504",324,11789
"2505",347731,216028
"2506",23438,70791
"2507",23196,218236
"2508",1676,13347
"2509",91543,58185
"2510",9681,277854
"2511",386617,243043
"2512",143903,244864
"2513",56922,72039
"2514",7027,21781
"2515",124222,76498
"2516",4879,18158
"2517",55349,218865
"2518",80700,66530
"2519",7922,14977
"2520",122402,74691
"2521",2822,14756
"2525",4302,246198
"2526",50807,13196
"2527",401265,244923
"2528",55893,380912
"2529",135114,66847
"2530",338398,387512
"2531",3046,15135
"2536",215,11666
"2537",84961,72194
"2538",79618,219150
"2539",160728,216225
"2540",53354,75735
"2541",23283,83410
"2542",51512,29870
"2543",79925,320277
"2544",55615,109270
"2545",2674,14585
"2546",64800,77627
"2547",55512,58994
"2548",492,320707
"2549",9480,225631
"2550",6201,20115
"2551",1806,99586
"2552",4814,18081
"2553",3831,16593
"2554",1262,233649
"2555",29118,30959
"2556",891,268697
"2557",64129,94242
"2558",10486,67252
"2559",1410,12955
"2560",494188,72973
"2561",606495,230582
"2562",758,223726
"2563",219844,76832
"2564",131096,211468
"2565",23625,17826
"2566",54970,235330
"2567",10459,71890
"2569",84333,76073
"2570",114826,319822
"2571",9965,14170
"2572",7014,21750
"2573",57409,69674
"2574",85409,72293
"2575",4958,27047
"2576",9631,170762
"2577",8394,18720
"2581",55116,230770
"2582",2743,14658
"2583",345895,212892
"2584",55721,230767
"2585",6489,20449
"2586",7791,22793
"2587",283578,382620
"2590",10935,11757
"2591",4775,18021
"2592",116255,68393
"2593",56034,54635
"2594",8216,66863
"2595",1399,12929
"2596",353322,654824
"2597",50512,319655
"2598",246184,66440
"2599",26232,230904
"2600",8076,50530
"2601",23411,93759
"2602",393,171207
"2603",10565,211673
"2604",84623,67703
"2605",5611,100037258
"2606",2515,11495
"2610",355,14102
"2611",27330,67071
"2612",135946,259067
"2615",79874,70314
"2617",54165,114893
"2618",27295,53318
"2619",392138,258990
"2620",220107,239133
"2621",6768,19143
"2622",9069,64945
"2623",79607,109229
"2624",1595,13121
"2625",92259,66128
"2626",55332,71712
"2627",11137,103136
"2628",1775,66705
"2629",152573,330096
"2630",5805,19286
"2631",90853,622480
"2632",7976,14365
"2633",57060,59092
"2634",925,12525
"2635",203076,67750
"2636",10039,235587
"2637",57165,118454
"2638",57205,231287
"2639",638,12124
"2640",5911,76108
"2641",6657,20674
"2642",29914,71707
"2643",23426,74053
"2644",166863,633285
"2645",56994,212862
"2646",80325,80283
"2647",51105,239510
"2648",10011,24068
"2652",161357,320772
"2653",65980,105246
"2654",4337,56738
"2655",11252,23970
"2656",51306,225358
"2657",158358,240613
"2658",122060,105439
"2659",25821,68291
"2660",79774,66790
"2661",79441,231123
"2662",9001,15114
"2663",7334,93765
"2667",1138,110835
"2668",3662,16364
"2669",11260,73192
"2670",6344,319229
"2671",9538,13663
"2672",1773,13419
"2673",10361,328440
"2674",54474,66809
"2675",717,12263
"2676",9376,19879
"2677",404203,433180
"2678",1147,12675
"2679",552,54140
"2680",127253,209584
"2681",64848,240255
"2682",9328,70239
"2683",54550,117148
"2684",1136,110834
"2685",81533,71927
"2686",345193,242235
"2687",2863,71111
"2688",10413,22601
"2689",132320,67161
"2691",63940,106512
"2692",84626,77827
"2701",146434,71063
"2702",139411,211612
"2703",57062,27225
"2704",84545,94067
"2705",53942,244682
"2706",2302,15223
"2707",2239,14735
"2708",9914,69047
"2711",57826,72065
"2713",1594,13115
"2714",133121,320981
"2715",55631,67144
"2716",9124,54132
"2717",3995,60527
"2718",81537,81535
"2719",84173,232089
"2720",26511,74277
"2721",15,11298
"2724",51060,66073
"2725",94234,15220
"2726",84913,71093
"2727",84955,67429
"2728",6125,100503670
"2731",83696,76510
"2736",84074,217341
"2737",84458,212391
"2738",351,11820
"2739",22983,56527
"2740",1789,13436
"2741",8030,76551
"2742",9764,234797
"2743",155038,243374
"2744",9592,15936
"2745",79853,66261
"2746",64421,227525
"2747",9363,19337
"2748",65084,72759
"2749",7124,21926
"2752",2316,192176
"2753",10466,238123
"2754",9786,76967
"2755",257169,214106
"2756",11149,23828
"2757",9997,100126824
"2759",939,21940
"2760",57107,71365
"2761",60485,64010
"2762",80176,74646
"2763",8204,268903
"2764",9885,228983
"2765",23090,94187
"2766",84958,269589
"2767",9253,18223
"2768",23471,72265
"2769",25879,223499
"2770",84552,93737
"2771",5837,19309
"2772",79841,271813
"2773",162239,22640
"2774",6576,13358
"2775",9678,75725
"2776",830,12343
"2777",91875,219022
"2778",3251,15452
"2779",2169,14079
"2780",79869,269061
"2781",6532,15567
"2782",9622,56640
"2783",136051,330301
"2784",10180,19654
"2785",10073,66069
"2786",11162,229228
"2787",6688,20375
"2788",6425,54612
"2789",56098,93707
"2790",1464,121021
"2791",25818,68668
"2792",54206,74155
"2793",51635,66375
"2794",382,11845
"2795",390260,258608
"2796",1111,12649
"2797",11151,12721
"2798",253559,239857
"2799",5294,30955
"2800",6793,20868
"2801",27288,76572
"2802",282991,73689
"2803",84321,73666
"2804",1848,67603
"2805",6627,68981
"2806",50834,57254
"2807",1821,13497
"2808",51366,70790
"2809",132203,218739
"2811",140458,76294
"2812",944,21949
"2813",10479,236794
"2814",285598,56795
"2815",80059,243499
"2816",285590,268396
"2817",56940,105352
"2820",51524,72982
"2821",2004,13713
"2822",10927,20729
"2824",10101,26426
"2825",8852,11643
"2826",4752,23954
"2827",116372,72585
"2828",23279,59015
"2829",9849,72672
"2830",25825,56175
"2831",3397,15901
"2832",9989,70351
"2833",4993,18312
"2834",6123,66211
"2835",55697,234729
"2836",122786,319710
"2837",54797,67219
"2838",79022,380967
"2839",79589,66889
"2840",11199,26359
"2841",79364,80292
"2842",153643,238726
"2847",400566,74230
"2848",8811,14428
"2849",124626,69376
"2850",4863,244879
"2851",388818,69533
"2852",23291,103583
"2853",1002,12561
"2854",157506,98711
"2855",57449,269608
"2856",55789,218581
"2857",199870,230789
"2858",84231,224619
"2859",718,12266
"2860",64579,64580
"2861",155061,69228
"2862",5507,53412
"2863",57721,210529
"2864",23005,26390
"2865",9227,79235
"2866",5580,18753
"2867",10262,107701
"2868",25998,108837
"2869",7097,24088
"2870",54207,72258
"2871",5241,18667
"2872",540,11979
"2873",2774,14680
"2874",1173,11773
"2875",91133,320858
"2876",177,11596
"2877",83594,67993
"2878",23450,101943
"2879",29128,18140
"2880",3257,192236
"2881",8570,16549
"2882",54798,100534287
"2883",6450,50795
"2884",10460,21335
"2885",22898,105841
"2886",2193,66590
"2887",80709,100182
"2888",253152,384214
"2889",586,12035
"2890",7011,21745
"2891",81611,66471
"2892",3054,15161
"2893",79890,217835
"2894",23002,208846
"2895",22821,19414
"2896",3357,15559
"2897",245939,319579
"2898",3954,56384
"2899",140460,117589
"2900",57716,19153
"2901",54831,212989
"2902",9172,17930
"2903",84727,14794
"2904",9862,23989
"2905",7439,24115
"2906",26093,243846
"2907",8817,14172
"2908",51196,74055
"2909",30844,98878
"2910",57820,239083
"2911",23268,71972
"2912",29,109934
"2913",7508,22591
"2914",28992,107227
"2915",2028,13809
"2916",54674,16981
"2917",114800,216613
"2918",3728,16480
"2919",126119,66124
"2920",55303,107526
"2921",4155,17196
"2922",55486,381038
"2923",329,11797
"2924",6256,20181
"2928",6569,20505
"2929",6520,17254
"2930",55037,69956
"2931",27,11352
"2932",1589,13079
"2933",28966,69226
"2934",1429,12972
"2935",121274,239652
"2936",123970,330820
"2937",857,12389
"2938",83989,68675
"2939",765,12353
"2940",60495,545291
"2941",3880,16669
"2944",990,23834
"2945",5980,19714
"2946",55212,71492
"2947",63893,217342
"2948",3475,15982
"2949",5356,53317
"2950",8869,20454
"2951",3104,100090
"2952",5229,225467
"2953",3696,320910
"2954",51166,23923
"2955",56931,224907
"2956",98,75572
"2957",112939,66830
"2958",64135,71586
"2959",2823,234267
"2960",8775,108124
"2961",442117,270049
"2962",285237,67609
"2963",25942,20466
"2964",53340,20686
"2965",1182,12725
"2966",64794,227674
"2967",85451,217331
"2968",10926,27214
"2969",571,12013
"2973",490,67972
"2974",5264,16922
"2975",23336,233335
"2976",254950,26560
"2977",1460,13001
"2978",11186,56289
"2979",169166,66696
"2980",80835,110326
"2981",3872,16667
"2982",157310,73523
"2983",27164,20689
"2984",55894,244332
"2985",7301,22174
"2986",56099,93704
"2987",6671,20688
"2988",81328,258975
"2989",9131,26926
"2990",132612,21744
"2991",4158,17200
"2992",29104,67768
"2993",3140,15064
"2994",22928,20768
"2995",114908,71929
"3000",54529,70396
"3001",9604,56736
"3004",5702,19182
"3005",11262,20684
"3006",7067,21833
"3007",4784,18032
"3008",51102,26922
"3011",8819,60406
"3012",112398,112406
"3013",79071,170439
"3014",10608,17122
"3020",343472,104382
"3021",10928,19765
"3022",5775,19258
"3023",1657,240283
"3024",3263,15458
"3025",54332,14545
"3026",7827,170484
"3027",9194,20503
"3029",64852,70044
"3030",4017,94352
"3031",3274,15466
"3032",80315,67579
"3033",3886,53617
"3034",222545,210198
"3035",3101,212032
"3036",64111,60531
"3037",10656,13992
"3038",822,12332
"3039",7092,21892
"3040",5327,18791
"3041",5520,71978
"3042",245932,246700
"3044",5600,19094
"3045",10531,69617
"3046",65094,194952
"3047",149111,72978
"3048",10409,70350
"3049",6690,20730
"3050",84951,217169
"3051",3248,15446
"3052",10138,67057
"3053",9096,76365
"3054",1406,12951
"3055",56655,66979
"3056",3895,16709
"3057",4835,18105
"3058",157753,239408
"3066",29951,239618
"3067",3697,16424
"3068",7424,22341
"3069",80736,70129
"3072",472,11920
"3073",3381,15891
"3074",7318,74153
"3075",51566,71703
"3076",23676,66106
"3077",6326,110876
"3078",51299,68404
"3079",9702,74360
"3080",23536,30947
"3081",7181,22025
"3082",8091,15364
"3083",54433,68147
"3084",9920,74901
"3085",84662,83396
"3086",162605,70843
"3087",27239,14788
"3088",5355,18824
"3090",56616,66593
"3091",26287,56642
"3092",94235,14709
"3093",23507,433926
