"","human","mouse"
"1849",5965,19691
"1850",54463,66270
"1851",23209,170790
"1852",52,11431
"1853",90141,78767
"1854",54209,83433
"1855",7323,56550
"1856",1278,12843
"1859",51279,232371
"1860",3843,70572
"1861",56890,17245
"1862",23228,224860
"1863",55862,52665
"1864",2491,102920
"1865",34,11364
"1866",79865,328833
"1867",1527,385380
"1868",1008,320873
"1869",6304,20230
"1870",29116,218203
"1871",9633,17771
"1872",64781,223753
"1873",10501,20359
"1874",10970,216197
"1875",6944,21427
"1876",9060,23972
"1878",4814,18081
"1879",3035,15115
"1880",56659,217826
"1881",9666,224170
"1882",6550,105243
"1883",9375,68059
"1884",4221,17283
"1885",57698,71653
"1886",5095,110821
"1887",29781,52683
"1888",5481,67738
"1889",27136,17450
"1890",5991,19726
"1891",2160,109821
"1892",85359,13353
"1893",51460,54650
"1894",4061,17069
"1895",8661,13669
"1896",56101,93702
"1897",5393,50911
"1898",10178,23963
"1899",10397,17988
"1900",891,268697
"1901",27286,68792
"1902",259230,208449
"1903",899,12449
"1904",10962,56772
"1905",1371,12892
"1906",55258,232078
"1907",6657,20674
"1908",6482,20442
"1909",4824,18095
"1910",696,12231
"1911",2922,225642
"1912",54584,13972
"1913",254102,114601
"1914",3697,16424
"1915",56172,11732
"1916",23126,229584
"1917",7015,21752
"1918",2152,14066
"1919",6897,110960
"1920",54470,278097
"1921",79912,232491
"1922",222642,70026
"1923",4086,17125
"1924",55020,239570
"1925",10342,21787
"1926",5611,100037258
"1927",9573,14562
"1928",3006,50708
"1929",93973,56249
"1930",54793,105440
"1931",81848,24066
"1932",64863,76781
"1933",9131,26926
"1934",1877,13560
"1938",55775,104884
"1941",3945,16832
"1942",9378,18189
"1943",84059,110789
"1944",5328,18792
"1945",5708,21762
"1946",147339,212163
"1947",5925,19645
"1948",79890,217835
"1949",23318,230594
"1950",9684,223664
"1951",83482,170729
"1952",9063,17344
"1953",54507,229595
"1954",9832,76217
"1955",57188,269959
"1956",7110,232286
"1957",57556,20358
"1958",27244,140742
"1959",3091,15251
"1960",1513,13038
"1961",29115,57230
"1962",6434,20462
"1963",2875,76282
"1964",51278,15939
"1965",3696,320910
"1966",7414,22330
"1967",10724,76055
"1968",2013,13731
"1969",6247,20147
"1970",7040,21803
"1971",51012,66390
"1975",8303,20621
"1976",9672,20970
"1977",8821,234515
"1978",79682,71876
"1979",839,12368
"1980",1316,23849
"1981",11095,30806
"1982",5450,18985
"1983",29956,76893
"1984",63876,208076
"1985",9057,330836
"1986",5195,56273
"1987",3916,16783
"1988",26280,60367
"1989",4772,18018
"2019",1690,12810
"2020",1813,13489
"2021",65260,69893
"2022",155066,76252
"2024",10099,56434
"2025",1381,12903
"2026",23641,434784
"2027",60495,545291
"2028",5168,18606
"2029",115353,77809
"2030",57626,93688
"2033",55048,107305
"2034",60488,232536
"2035",51167,266690
"2036",2986,245650
"2037",10376,22143
"2038",4524,17769
"2039",5494,19042
"2040",10001,69792
"2041",4902,18188
"2042",83447,73333
"2043",553115,67898
"2044",80758,432763
"2045",26040,240427
"2046",8467,93762
"2047",55268,52430
"2048",51097,109232
"2049",399979,102607
"2050",10445,51812
"2051",3703,16430
"2052",80176,74646
"2053",54865,66614
"2054",27018,12070
"2055",64092,67742
"2056",2108,110842
"2057",3797,16570
"2058",25961,67725
"2059",55603,212943
"2060",7099,21898
"2061",55558,18846
"2062",51283,67118
"2063",1376,12896
"2064",26085,626834
"2065",57165,118454
"2066",10013,15185
"2067",81616,328845
"2068",29928,56322
"2069",4146,17180
"2070",4641,17913
"2071",51093,229503
"2072",22884,207615
"2073",200205,216792
"2074",549,11992
"2075",983,12534
"2076",60370,69534
"2077",112611,69519
"2078",10540,69654
"2079",51378,11602
"2080",1796,13448
"2081",203197,230279
"2082",53346,107769
"2083",23053,268721
"2084",6443,24051
"2085",55279,72020
"2086",586,12035
"2089",5462,18999
"2090",6499,108077
"2091",1164,66197
"2092",2157,14069
"2093",10101,26426
"2094",10472,30928
"2095",51135,266632
"2096",210,17025
"2097",23059,76779
"2098",64859,109019
"2099",9410,66585
"2100",6925,21413
"2101",3995,60527
"2102",56,11451
"2103",80789,109077
"2104",54619,240665
"2105",9321,109181
"2106",23503,211978
"2107",55297,67015
"2110",10106,52468
"2111",23255,68617
"2112",3479,16000
"2113",4758,18010
"2114",55204,229593
"2115",8624,56088
"2116",9849,72672
"2117",6041,24014
"2118",25909,226747
"2119",140461,78541
"2120",10618,22134
"2121",3736,16485
"2122",80006,66975
"2123",56888,74287
"2124",1410,12955
"2125",56955,94111
"2126",79091,239706
"2127",56920,218877
"2128",10094,56378
"2129",57107,71365
"2130",8887,52440
"2131",23660,22757
"2132",24142,56441
"2133",466,11908
"2134",7093,24087
"2135",1390,12916
"2136",79843,241128
"2137",54663,107071
"2138",1607,217480
"2139",4603,17864
"2140",784,12297
"2141",4066,17095
"2142",1186,26373
"2143",11154,11782
"2144",474344,231931
"2145",10000,23797
"2146",4163,328949
"2147",7468,107823
"2148",55662,319594
"2149",79822,268970
"2150",51303,66120
"2151",5886,19358
"2152",51107,226548
"2153",55243,170643
"2154",84890,211488
"2155",3558,16183
"2156",10586,23937
"2157",6569,20505
"2158",9538,13663
"2159",55770,66482
"2160",1997,13709
"2161",55830,76485
"2163",10124,11861
"2164",5638,546336
"2165",1041,386463
"2166",55118,72832
"2167",729515,70544
"2168",23158,71310
"2169",2119,104156
"2170",6392,66925
"2171",64850,71760
"2172",80823,70237
"2173",6839,20937
"2174",7857,20254
"2175",29119,216033
"2176",3954,56384
"2177",1768,330355
"2178",2805,14718
"2179",5213,18642
"2180",11319,70601
"2181",1464,121021
"2182",23769,396184
"2183",22806,22780
"2184",923,12511
"2185",6690,20730
"2186",26240,108161
"2187",3617,63859
"2188",7148,81877
"2189",79022,380967
"2190",1763,327762
"2191",10360,18150
"2192",2011,13728
"2193",3646,16341
"2194",196740,320736
"2195",55591,215008
"2196",6935,21417
"2197",5188,229487
"2198",5664,19165
"2199",6189,20091
"2200",56889,107358
"2213",5709,22123
"2214",8881,69957
"2215",51720,20184
"2216",79631,101592
"2217",79641,66049
"2218",51574,28036
"2219",3021,15081
"2220",4007,54630
"2221",80830,71939
"2222",7284,233870
"2223",3140,15064
"2224",6187,16898
"2225",8079,30853
"2226",112464,109042
"2227",10927,20729
"2228",26037,217692
"2229",55247,234258
"2230",27289,223881
"2231",2925,14829
"2232",54885,245638
"2233",8859,54402
"2234",80157,231293
"2235",23243,105522
"2236",10095,11867
"2237",1595,13121
"2238",23411,93759
"2239",55753,239017
"2240",10228,58244
"2241",5885,19357
"2242",23197,76577
"2243",9798,71955
"2244",1325,12854
"2245",4048,16993
"2246",374977,381538
"2247",27339,28000
"2248",6645,20650
"2249",9867,224938
"2250",9129,70767
"2251",9175,71751
"2252",27340,70683
"2253",8445,69181
"2254",7200,22044
"2255",1351,12868
"2256",54800,75785
"2257",7014,21750
"2258",6609,20597
"2259",1290,12832
"2260",2962,98053
"2261",440193,68339
"2262",10552,56443
"2263",987,80877
"2264",94081,14057
"2265",2885,14784
"2266",10667,69955
"2267",26123,67590
"2268",41,11419
"2269",2010,13726
"2270",29940,212898
"2271",6750,20604
"2272",55602,70925
"2273",6660,20678
"2274",22828,106583
"2275",78990,68149
"2276",80148,66943
"2277",5546,94315
"2278",29113,69542
"2290",57128,380840
"2291",81550,219249
"2292",5469,19014
"2293",4798,235134
"2294",4208,17260
"2295",9734,79221
"2296",54969,72612
"2297",2202,216616
"2300",10073,66069
"2301",64318,57753
"2302",28962,14628
"2303",4477,17695
"2304",3487,16010
"2305",7066,21832
"2306",51564,56233
"2307",330,11796
"2308",81493,68828
"2309",608,21935
"2310",54970,235330
"2311",5480,19038
"2312",9694,66736
"2313",55291,52036
"2314",221823,75456
"2315",9592,15936
"2316",55101,66349
"2317",23592,380664
"2318",23017,72393
"2319",51013,66583
"2320",54769,68203
"2321",7373,12818
"2322",6520,17254
"2323",6638,20646
"2324",8120,11775
"2325",54664,71900
"2326",5226,110208
"2327",51368,21767
"2328",79652,407831
"2329",55795,234069
"2330",7142,21959
"2331",80777,66427
"2332",2131,14042
"2333",81579,66350
"2334",10566,11642
"2335",2182,50790
"2336",4599,17858
"2339",9356,18399
"2340",26354,30877
"2341",148753,329274
"2342",4704,66108
"2343",55066,319518
"2344",6523,20537
"2345",9429,27405
"2346",10516,23876
"2347",5780,56294
"2348",1893,13601
"2349",9667,224902
"2350",10252,24063
"2351",10363,66867
"2352",3248,15446
"2353",64129,94242
"2354",60673,68118
"2355",2762,218138
"2356",64780,171580
"2357",55611,107260
"2358",5914,19401
"2359",9717,665119
"2360",7409,22324
"2361",29068,235132
"2362",1756,13405
"2363",84193,52690
"2364",8270,66192
"2365",2475,56717
"2366",7804,16975
"2367",55013,66815
"2368",3192,51810
"2369",6898,234724
"2370",6869,21336
"2371",54825,268663
"2372",55270,214254
"2373",57045,65960
"2374",65094,194952
"2375",26287,56642
"2376",3029,14651
"2377",5189,71382
"2378",3798,16572
"2379",2551,14390
"2380",11201,26447
"2381",26507,83674
"2382",8396,108083
"2383",22954,69807
"2385",55914,59079
"2386",607,77578
"2387",7227,83925
"2393",6429,57317
"2394",64919,58208
"2395",4753,54003
"2396",4852,109648
"2398",26251,240444
"2399",26046,78913
"2400",23307,338355
"2401",4729,72900
"2402",23057,226518
"2403",29761,30940
"2410",1965,13665
"2411",57496,239719
"2412",11238,56078
"2413",53335,14025
"2414",54987,74098
"2415",22936,192657
"2416",55303,107526
"2417",11086,244486
"2418",90379,212123
"2419",57103,319801
"2420",23401,212398
"2421",64860,494468
"2422",55332,71712
"2423",29842,81879
"2424",384,11847
"2425",57223,104570
"2426",27246,67845
"2427",57608,240185
"2428",26263,71999
"2429",29982,641340
"2430",2702,14613
"2431",373,81003
"2434",29969,16543
"2435",887,12426
"2436",9351,65962
"2437",9772,71947
"2438",3371,21923
"2439",3932,16818
"2440",84288,68226
"2441",9862,23989
"2442",60343,66294
"2443",6342,20280
"2444",285672,67288
"2445",55671,68734
"2446",80222,71807
"2447",8515,213119
"2448",55108,100383
"2449",629,14962
"2450",8692,15587
"2451",8498,71810
"2452",56000,245610
"2453",51678,56524
"2454",5602,26414
"2455",8790,75540
"2456",1809,22240
"2457",9617,211253
"2458",55259,320662
"2469",27238,209416
"2470",112,11512
"2471",10814,12890
"2472",2897,14805
"2473",4049,16992
"2474",9736,17847
"2475",58500,239546
"2476",2308,56458
"2477",3619,16319
"2478",55697,234729
"2479",54934,69612
"2480",8496,67533
"2481",9033,329064
"2482",2671,11692
"2483",79820,271036
"2484",4124,17158
"2485",10457,93695
"2486",51362,71713
"2487",81894,246696
"2488",51765,70415
"2489",29986,214922
"2494",902,66671
"2495",3691,192897
"2496",2155,14068
"2497",25879,223499
"2498",9169,72193
"2499",6671,20688
"2500",4430,17912
"2501",23033,320615
"2502",8945,12234
"2503",4688,17970
"2504",1103,12647
"2505",157697,234086
"2506",81566,207785
"2507",8453,71745
"2508",26031,71720
"2510",8317,12545
"2511",1382,12904
"2512",3572,16195
"2513",28960,69305
"2514",55565,75871
"2515",2017,13043
"2516",6585,20562
"2517",2251,14177
"2518",147179,68524
"2519",3101,212032
"2520",400,104303
"2521",10536,14789
"2522",9927,170731
"2523",5731,19216
"2524",57715,26456
"2525",5685,26441
"2526",29760,17060
"2527",51809,108150
"2528",3376,105148
"2529",26499,27260
"2530",1758,13406
"2533",10024,78733
"2534",1908,13616
"2535",7268,72354
"2536",2823,234267
"2537",57142,68585
"2538",23312,235380
"2539",3709,16439
"2540",23657,26570
"2541",8509,17423
"2542",377,11842
"2543",50937,57810
"2544",50863,235106
"2545",1795,208869
"2546",2882,67305
"2547",56980,382066
"2548",4990,20476
"2549",132,11534
"2550",5783,19249
"2551",10165,50799
"2552",8932,17191
"2553",8812,12454
"2554",2665,14569
"2555",113612,71519
"2556",51123,68036
"2557",79158,432486
"2558",26256,71132
"2559",4685,17968
"2560",4199,17436
"2561",9516,56722
"2562",23235,235344
"2566",10645,207565
"2567",1857,13544
"2568",285203,101351
"2569",57101,243634
"2570",2557,14397
"2571",5306,18738
"2572",9172,17930
"2573",63827,12032
"2574",23659,192654
"2577",8667,68135
"2578",822,12332
"2579",3033,15107
"2580",55084,109205
"2581",64743,73447
"2582",80740,68468
"2585",6094,19881
"2586",6855,20977
"2587",54860,381213
"2588",10636,51791
"2589",51196,74055
"2590",7703,22658
"2591",6840,225115
"2592",2072,50505
"2593",10565,211673
"2594",1185,26372
"2595",7030,209446
"2596",5837,19309
"2597",676,114642
"2598",79134,226351
"2599",64943,70021
"2600",54101,72388
"2601",29079,67381
"2602",8452,26554
"2603",51755,69131
"2604",79648,244329
"2605",23329,74694
"2606",5802,19280
"2607",59067,60505
"2609",9603,18025
"2610",84159,71371
"2611",9313,30800
"2612",51020,69692
"2613",164,11765
"2614",84951,217169
"2618",1834,666279
"2619",8533,26572
"2620",1347,12866
"2621",6302,67125
"2622",2332,14265
"2623",5805,19286
"2624",7290,15260
"2625",473,68703
"2626",113251,207214
"2627",4982,18383
"2628",79962,72778
"2629",2115,14009
"2630",4835,18105
"2631",10635,19362
"2632",9252,73086
"2633",79630,229600
"2634",56994,212862
"2635",23225,54563
"2636",8500,233977
"2637",5768,104009
"2638",29896,101214
"2639",10987,26754
"2640",9401,79456
"2643",26018,16206
"2644",3906,16770
"2645",221037,108829
"2646",5310,18763
"2647",8565,107271
"2648",7776,329002
"2649",3606,16173
"2650",7024,21422
"2651",1047,12745
"2652",11251,14764
"2653",6788,56274
"2654",10914,18789
"2655",5990,19725
"2656",22832,382090
"2659",79853,66261
"2664",114908,71929
"2665",1774,69537
"2666",9681,277854
"2667",23002,208846
"2668",2641,14526
"2669",55120,67030
"2670",3796,16563
"2671",7132,21937
"2672",10313,20168
"2673",8799,18632
"2674",55689,208146
"2675",55089,69354
"2676",64359,18230
"2681",81611,66471
"2682",142,11545
"2683",9894,71718
"2684",1326,26410
"2685",10613,226144
"2686",23166,192187
"2687",7869,20347
"2688",80739,106722
"2689",2694,14603
"2690",375,11840
"2694",3458,15978
"2695",10531,69617
"2696",51582,54375
"2697",9073,54420
"2698",3066,15182
"2699",5521,72930
"2700",3993,217325
"2701",51763,19062
"2704",8650,18222
"2705",11188,64652
"2706",8476,226751
"2707",8521,14531
"2708",55308,13680
"2709",10401,229615
"2710",7424,22341
"2711",11335,12417
"2712",4316,17393
"2713",27183,116733
"2714",60487,73681
"2715",7471,22408
"2716",9521,66143
"2717",9841,268294
"2718",9229,224997
"2719",22883,65945
"2720",576,230775
"2721",4707,102631912
"2722",54916,218989
"2723",9652,218343
"2724",28952,54638
"2725",23558,22378
"2726",8545,106143
"2727",1318,20530
"2728",6939,21407
"2729",55619,210293
"2730",26747,27275
"2731",9878,268741
"2732",11012,56538
"2733",27316,19655
"2734",4878,230899
"2735",3068,15191
"2736",10666,225825
"2737",1272,12805
"2738",11197,24117
"2739",9455,26557
"2740",8838,327743
"2741",4993,18312
"2742",9450,17084
"2743",9551,57423
"2744",23270,72480
"2746",3556,16180
"2747",8447,13447
"2749",9639,234094
"2750",23507,433926
"2751",4998,18392
"2752",18,268860
"2753",54329,64450
"2754",55832,71902
"2755",64210,72199
"2756",8724,54198
"2757",57089,93685
"2758",4920,26564
"2759",10505,20355
"2760",55711,330450
"2761",10660,16814
"2762",6123,66211
"2763",55796,171170
"2764",28959,65963
"2765",537,54411
"2766",6252,104001
"2767",970,21948
"2768",79754,142688
"2769",1161,71991
"2770",56938,272322
"2771",4897,319504
"2774",56339,56335
"2775",43847,317653
"2776",8896,231889
"2777",64776,68721
"2778",221061,269233
"2779",53838,72056
"2780",51160,66914
"2781",10641,56032
"2782",55630,72027
"2783",51086,435766
"2784",30819,80906
"2785",253512,67554
"2786",8626,22061
"2787",55748,66054
"2788",4682,26425
"2789",9124,54132
"2790",10657,20218
"2791",29902,68948
"2792",53339,83962
"2793",51081,50529
"2794",10692,20132
"2795",8065,75717
"2796",7597,109929
"2797",9628,50779
"2798",64324,18193
"2800",10551,23795
"2801",29890,109095
"2802",3295,15488
"2803",23039,65246
"2804",7531,22627
"2805",9388,16891
"2806",5394,50912
"2807",818,12325
"2808",1259,12788
"2809",80020,239554
"2810",51364,114602
"2811",57827,114585
"2812",6512,242607
"2813",29967,239393
"2814",53358,20418
"2815",55130,74934
"2816",5998,50780
"2817",58494,67374
"2818",9050,19201
"2819",10277,63958
"2820",1981,208643
"2821",2078,13876
"2822",23041,67074
"2823",5890,19363
"2824",25828,56551
"2825",9338,237052
"2826",1812,13488
"2827",4958,27047
"2828",83988,52589
"2829",51389,66521
"2830",84162,229227
"2831",5641,19141
"2832",10057,27416
"2833",1562,72082
"2834",10912,23882
"2835",4717,66377
"2836",4752,23954
"2837",6734,67398
"2838",10276,56349
"2839",51734,27361
"2840",53343,74167
"2841",7444,69922
"2842",2237,14156
"2843",4223,17286
"2844",55706,72787
"2845",10950,12228
"2846",9322,106628
"2847",57570,76357
"2848",11273,233871
"2849",9076,12737
"2850",55208,102323
"2851",7916,53761
"2852",50813,26894
"2853",55083,269152
"2854",55216,270156
"2855",2830,140741
"2856",6873,319944
"2857",4818,72310
"2858",8970,319190
"2859",80349,66317
"2860",9786,76967
"2861",80896,74091
"2862",54715,268859
"2863",9632,218811
"2864",3297,15499
"2865",339287,74026
"2866",5449,18736
"2867",9400,170472
"2871",5459,18998
"2872",51222,69890
"2873",2912,108068
"2874",2785,14704
"2875",25998,108837
"2876",29066,106205
"2877",28984,66214
"2878",64431,67019
"2881",4832,79059
"2884",22853,231876
"2885",23232,209478
"2886",10903,194126
"2887",23132,81000
"2888",9939,60365
"2891",64418,101118
"2892",23223,107094
"2893",6483,20444
"2894",79683,224454
"2895",3992,76267
"2896",51382,73834
"2897",54149,67102
"2898",5351,18822
"2899",57102,28040
"2900",80737,27762
"2901",79703,381196
"2902",253143,215476
"2903",11230,54637
"2904",11334,80385
"2905",7965,231872
"2906",6405,20350
"2907",9467,24056
"2908",84187,209497
"2909",64976,18100
"2910",5962,19684
"2911",23193,14376
"2912",1236,12775
"2913",9949,56068
"2914",11341,20284
"2915",5293,18707
"2916",80063,75329
"2917",51299,68404
"2918",10607,213773
"2919",10411,223864
"2922",11070,56395
"2923",4354,17524
"2924",2560,14400
"2925",23001,72145
"2926",25839,102339
"2927",7528,22632
"2928",3660,16363
"2929",9499,58916
"2930",79612,66897
"2931",25956,240667
"2932",79869,269061
"2933",359,11827
"2934",9459,73341
"2935",285,11601
"2936",27292,66254
"2937",795,12309
"2938",2170,14077
"2939",10661,16596
"2940",259,11699
"2941",79657,71919
"2942",29984,11854
"2943",43849,69511
"2944",26229,72727
"2945",9397,18108
"2946",54948,94063
"2947",65080,69163
"2948",23091,67302
"2949",25928,66042
"2950",9887,226517
"2951",10643,140488
"2952",3046,15135
"2953",920,12504
"2954",1244,12780
"2955",2159,14058
"2956",291,11739
"2957",10558,268656
"2958",3381,15891
"2959",2113,23871
